Data,Godzina,Generacja źródeł wiatrowych,Generacja źródeł fotowoltaicznych
2022-11-23,4,1164.913,0.000
2022-11-23,5,1135.063,0.000
2022-11-23,6,1232.038,0.000
2022-11-23,7,1147.363,0.588
2022-11-23,8,1087.450,45.038
2022-11-23,9,999.175,216.938
2022-11-23,10,857.500,434.475
2022-11-23,11,813.038,680.725
2022-11-23,12,717.263,880.775
2022-11-23,13,574.688,782.625
2022-11-23,14,509.050,623.713
2022-11-23,15,508.150,283.900
2022-11-23,16,604.613,107.838
2022-11-23,17,733.938,3.813
2022-11-23,18,796.125,0.000
2022-11-23,19,850.688,0.000
2022-11-23,20,808.825,0.000
2022-11-23,21,714.538,0.000
2022-11-23,22,553.000,0.000
2022-11-23,23,500.488,0.000
2022-11-23,24,410.025,0.000
2022-11-24,1,293.763,0.000
2022-11-24,2,254.275,0.000
2022-11-24,3,221.413,0.000
2022-11-24,4,196.888,0.000
2022-11-24,5,180.500,0.000
2022-11-24,6,146.313,0.000
2022-11-24,7,119.750,0.438
2022-11-24,8,99.838,43.700
2022-11-24,9,83.100,139.025
2022-11-24,10,62.400,298.925
2022-11-24,11,42.338,467.013
2022-11-24,12,46.600,542.438
2022-11-24,13,32.388,519.025
2022-11-24,14,29.100,518.213
2022-11-24,15,34.138,266.625
2022-11-24,16,31.338,95.600
2022-11-24,17,39.788,2.950
2022-11-24,18,37.138,0.000
2022-11-24,19,40.513,0.000
2022-11-24,20,42.000,0.000
2022-11-24,21,49.500,0.000
2022-11-24,22,57.238,0.000
2022-11-24,23,54.263,0.000
2022-11-24,24,57.063,0.000
2022-11-25,1,78.725,0.000
2022-11-25,2,74.525,0.000
2022-11-25,3,102.400,0.000
2022-11-25,4,102.313,0.000
2022-11-25,5,105.463,0.000
2022-11-25,6,100.750,0.000
2022-11-25,7,91.413,0.288
2022-11-25,8,117.975,32.425
2022-11-25,9,122.713,147.675
2022-11-25,10,115.725,413.263
2022-11-25,11,88.200,653.213
2022-11-25,12,53.050,754.100
2022-11-25,13,57.138,785.875
2022-11-25,14,56.663,583.325
2022-11-25,15,49.525,350.338
2022-11-25,16,95.613,115.475
2022-11-25,17,146.063,2.950
2022-11-25,18,192.775,0.000
2022-11-25,19,253.613,0.000
2022-11-25,20,275.413,0.000
2022-11-25,21,287.275,0.000
2022-11-25,22,346.713,0.000
2022-11-25,23,291.513,0.000
2022-11-25,24,284.988,0.000
2022-11-26,1,263.563,0.000
2022-11-26,2,231.013,0.000
2022-11-26,3,221.000,0.000
2022-11-26,4,228.088,0.000
2022-11-26,5,234.613,0.000
2022-11-26,6,235.550,0.000
2022-11-26,7,289.625,0.250
2022-11-26,8,320.613,28.088
2022-11-26,9,327.025,136.450
2022-11-26,10,297.113,337.638
2022-11-26,11,265.588,555.613
2022-11-26,12,225.863,643.825
2022-11-26,13,194.963,625.063
2022-11-26,14,167.475,405.838
2022-11-26,15,228.213,191.838
2022-11-26,16,290.213,75.975
2022-11-26,17,347.375,3.200
2022-11-26,18,337.113,0.000
2022-11-26,19,272.038,0.000
2022-11-26,20,278.388,0.000
2022-11-26,21,284.213,0.000
2022-11-26,22,305.125,0.000
2022-11-26,23,264.863,0.000
2022-11-26,24,248.513,0.000
2022-11-27,1,227.825,0.000
2022-11-27,2,284.913,0.000
2022-11-27,3,315.875,0.000
2022-11-27,4,291.263,0.000
2022-11-27,5,263.850,0.000
2022-11-27,6,220.800,0.000
2022-11-27,7,201.200,0.288
2022-11-27,8,190.325,24.000
2022-11-27,9,203.675,163.075
2022-11-27,10,209.650,440.325
2022-11-27,11,198.475,740.850
2022-11-27,12,181.638,1013.063
2022-11-27,13,138.975,1048.388
2022-11-27,14,137.788,753.038
2022-11-27,15,172.938,389.738
2022-11-27,16,298.688,108.475
2022-11-27,17,505.025,2.988
2022-11-27,18,650.288,0.000
2022-11-27,19,742.213,0.000
2022-11-27,20,822.200,0.000
2022-11-27,21,863.600,0.000
2022-11-27,22,906.775,0.000
2022-11-27,23,958.638,0.000
2022-11-27,24,1032.225,0.000
2022-11-28,1,1232.238,0.000
2022-11-28,2,1307.663,0.000
2022-11-28,3,1374.925,0.000
2022-11-28,4,1384.700,0.000
2022-11-28,5,1381.550,0.000
2022-11-28,6,1706.775,0.000
2022-11-28,7,1973.088,0.000
2022-11-28,8,2069.188,43.275
2022-11-28,9,2033.175,369.588
2022-11-28,10,1952.613,1009.025
2022-11-28,11,1787.338,1661.913
2022-11-28,12,1691.025,1691.538
2022-11-28,13,1718.100,1597.138
2022-11-28,14,1823.425,1132.863
2022-11-28,15,1961.775,643.463
2022-11-28,16,2321.763,175.950
2022-11-28,17,2793.338,0.000
2022-11-28,18,3118.525,0.000
2022-11-28,19,3331.150,0.000
2022-11-28,20,3386.738,0.000
2022-11-28,21,3233.238,0.000
2022-11-28,22,3154.525,0.000
2022-11-28,23,3164.725,0.000
2022-11-28,24,3115.013,0.000
2022-11-29,1,2946.875,0.000
2022-11-29,2,2878.950,0.000
2022-11-29,3,2746.913,0.000
2022-11-29,4,2672.213,0.000
2022-11-29,5,2694.013,0.000
2022-11-29,6,2656.388,0.000
2022-11-29,7,2720.188,0.000
2022-11-29,8,2726.425,39.213
2022-11-29,9,2746.163,271.200
2022-11-29,10,2585.013,686.188
2022-11-29,11,2376.675,1042.825
2022-11-29,12,2145.863,1067.613
2022-11-29,13,1995.738,937.600
2022-11-29,14,1877.763,731.050
2022-11-29,15,1873.550,501.538
2022-11-29,16,1943.113,101.375
2022-11-29,17,1965.613,0.000
2022-11-29,18,1935.825,0.000
2022-11-29,19,1845.463,0.000
2022-11-29,20,1727.875,0.000
2022-11-29,21,1597.588,0.000
2022-11-29,22,1521.025,0.000
2022-11-29,23,1396.313,0.000
2022-11-29,24,1315.650,0.000
2022-11-30,1,1257.575,0.000
2022-11-30,2,1184.500,0.000
2022-11-30,3,1140.213,0.000
2022-11-30,4,1077.363,0.000
2022-11-30,5,1088.613,0.000
2022-11-30,6,1103.713,0.000
2022-11-30,7,1073.413,0.000
2022-11-30,8,1109.738,44.463
2022-11-30,9,1052.375,162.613
2022-11-30,10,985.013,482.000
2022-11-30,11,898.175,705.838
2022-11-30,12,836.163,700.313
2022-11-30,13,847.463,556.450
2022-11-30,14,877.925,401.575
2022-11-30,15,923.763,202.475
2022-11-30,16,967.063,72.075
2022-11-30,17,1032.600,0.000
2022-11-30,18,1040.188,0.000
2022-11-30,19,1128.913,0.000
2022-11-30,20,1152.563,0.000
2022-11-30,21,1128.725,0.000
2022-11-30,22,1033.850,0.000
2022-11-30,23,900.925,0.000
2022-11-30,24,805.438,0.000
2022-12-01,1,711.688,0.000
2022-12-01,2,642.463,0.000
2022-12-01,3,648.475,0.000
2022-12-01,4,614.763,0.000
2022-12-01,5,577.675,0.000
2022-12-01,6,542.950,0.000
2022-12-01,7,490.925,0.000
2022-12-01,8,448.625,29.950
2022-12-01,9,414.213,110.188
2022-12-01,10,399.013,268.500
2022-12-01,11,335.663,428.188
2022-12-01,12,288.125,485.338
2022-12-01,13,284.913,448.825
2022-12-01,14,305.288,306.575
2022-12-01,15,367.338,139.775
2022-12-01,16,426.750,77.913
2022-12-01,17,479.838,0.000
2022-12-01,18,530.888,0.000
2022-12-01,19,580.663,0.000
2022-12-01,20,528.600,0.000
2022-12-01,21,482.800,0.000
2022-12-01,22,464.988,0.000
2022-12-01,23,505.775,0.000
2022-12-01,24,510.563,0.000
2022-12-02,1,544.425,0.000
2022-12-02,2,555.788,0.000
2022-12-02,3,576.700,0.000
2022-12-02,4,616.938,0.000
2022-12-02,5,650.938,0.000
2022-12-02,6,733.738,0.000
2022-12-02,7,793.438,0.000
2022-12-02,8,887.075,44.163
2022-12-02,9,966.813,94.625
2022-12-02,10,889.875,209.963
2022-12-02,11,769.450,351.488
2022-12-02,12,758.413,408.338
2022-12-02,13,794.738,403.113
2022-12-02,14,807.438,331.988
2022-12-02,15,854.488,174.200
2022-12-02,16,908.200,88.125
2022-12-02,17,1021.963,0.000
2022-12-02,18,1007.100,0.000
2022-12-02,19,1029.313,0.000
2022-12-02,20,932.175,0.000
2022-12-02,21,848.488,0.000
2022-12-02,22,821.000,0.000
2022-12-02,23,793.013,0.000
2022-12-02,24,736.750,0.000
2022-12-03,1,734.900,0.000
2022-12-03,2,712.213,0.000
2022-12-03,3,718.350,0.000
2022-12-03,4,777.063,0.000
2022-12-03,5,785.225,0.000
2022-12-03,6,763.575,0.000
2022-12-03,7,755.213,0.000
2022-12-03,8,735.850,38.700
2022-12-03,9,694.688,119.775
2022-12-03,10,639.900,330.038
2022-12-03,11,547.100,571.200
2022-12-03,12,460.500,672.300
2022-12-03,13,433.413,683.250
2022-12-03,14,430.263,516.625
2022-12-03,15,495.388,319.138
2022-12-03,16,617.050,130.750
2022-12-03,17,773.700,0.000
2022-12-03,18,873.550,0.000
2022-12-03,19,942.588,0.000
2022-12-03,20,953.125,0.000
2022-12-03,21,979.925,0.000
2022-12-03,22,982.588,0.000
2022-12-03,23,1057.725,0.000
2022-12-03,24,1187.450,0.000
2022-12-04,1,1236.825,0.000
2022-12-04,2,1386.975,0.000
2022-12-04,3,1532.163,0.000
2022-12-04,4,1607.488,0.000
2022-12-04,5,1771.513,0.000
2022-12-04,6,1938.775,0.000
2022-12-04,7,2032.013,0.000
2022-12-04,8,2113.250,24.588
2022-12-04,9,2228.413,186.613
2022-12-04,10,2230.775,541.338
2022-12-04,11,2178.388,850.213
2022-12-04,12,2072.063,989.850
2022-12-04,13,2026.775,950.650
2022-12-04,14,2121.788,703.738
2022-12-04,15,2336.300,283.263
2022-12-04,16,2588.113,83.675
2022-12-04,17,2836.175,0.000
2022-12-04,18,2928.200,0.000
2022-12-04,19,2922.500,0.000
2022-12-04,20,2961.513,0.000
2022-12-04,21,2959.913,0.000
2022-12-04,22,3022.388,0.000
2022-12-04,23,3088.038,0.000
2022-12-04,24,3068.775,0.000
2022-12-05,1,3012.725,0.000
2022-12-05,2,3076.763,0.000
2022-12-05,3,3097.975,0.000
2022-12-05,4,3095.550,0.000
2022-12-05,5,2979.438,0.000
2022-12-05,6,2908.488,0.000
2022-12-05,7,2677.925,0.000
2022-12-05,8,2426.463,24.525
2022-12-05,9,2353.625,127.500
2022-12-05,10,2136.025,311.525
2022-12-05,11,1878.263,586.050
2022-12-05,12,1600.563,762.175
2022-12-05,13,1344.138,809.363
2022-12-05,14,1200.950,478.013
2022-12-05,15,1074.363,279.013
2022-12-05,16,947.300,70.788
2022-12-05,17,889.713,0.000
2022-12-05,18,803.238,0.000
2022-12-05,19,710.425,0.000
2022-12-05,20,686.975,0.000
2022-12-05,21,615.425,0.000
2022-12-05,22,534.363,0.000
2022-12-05,23,518.038,0.000
2022-12-05,24,487.525,0.000
2022-12-06,1,452.500,0.000
2022-12-06,2,397.438,0.000
2022-12-06,3,388.550,0.000
2022-12-06,4,360.800,0.000
2022-12-06,5,356.638,0.000
2022-12-06,6,328.063,0.000
2022-12-06,7,280.788,0.000
2022-12-06,8,310.500,27.150
2022-12-06,9,342.175,70.638
2022-12-06,10,338.450,190.800
2022-12-06,11,290.375,267.150
2022-12-06,12,307.550,303.900
2022-12-06,13,361.938,310.638
2022-12-06,14,347.688,275.775
2022-12-06,15,396.475,106.375
2022-12-06,16,449.163,49.125
2022-12-06,17,543.838,0.000
2022-12-06,18,618.213,0.000
2022-12-06,19,698.725,0.000
2022-12-06,20,831.863,0.000
2022-12-06,21,925.463,0.000
2022-12-06,22,1007.963,0.000
2022-12-06,23,1015.600,0.000
2022-12-06,24,1106.888,0.000
2022-12-07,1,1290.400,0.000
2022-12-07,2,1430.588,0.000
2022-12-07,3,1632.163,0.000
2022-12-07,4,1928.688,0.000
2022-12-07,5,1935.113,0.000
2022-12-07,6,2129.150,0.000
2022-12-07,7,2322.950,0.000
2022-12-07,8,2433.938,28.613
2022-12-07,9,2628.838,125.925
2022-12-07,10,2702.450,322.563
2022-12-07,11,2812.288,600.963
2022-12-07,12,3098.600,682.100
2022-12-07,13,3261.125,637.963
2022-12-07,14,3372.725,472.625
2022-12-07,15,3450.700,317.450
2022-12-07,16,3630.988,104.400
2022-12-07,17,3823.163,0.000
2022-12-07,18,4089.550,0.000
2022-12-07,19,4299.450,0.000
2022-12-07,20,4300.600,0.000
2022-12-07,21,4418.388,0.000
2022-12-07,22,4325.338,0.000
2022-12-07,23,4233.063,0.000
2022-12-07,24,4115.100,0.000
2022-12-08,1,3880.800,0.000
2022-12-08,2,3732.913,0.000
2022-12-08,3,3526.200,0.000
2022-12-08,4,3173.088,0.000
2022-12-08,5,2909.563,0.000
2022-12-08,6,2532.913,0.000
2022-12-08,7,2330.213,0.000
2022-12-08,8,2369.538,29.638
2022-12-08,9,2163.713,249.863
2022-12-08,10,2026.675,804.138
2022-12-08,11,1856.763,1360.213
2022-12-08,12,1687.825,1356.863
2022-12-08,13,1598.750,1262.863
2022-12-08,14,1632.463,913.188
2022-12-08,15,1781.788,449.438
2022-12-08,16,1884.975,87.100
2022-12-08,17,2214.438,0.000
2022-12-08,18,2408.863,0.000
2022-12-08,19,2539.825,0.000
2022-12-08,20,2463.488,0.000
2022-12-08,21,2279.363,0.000
2022-12-08,22,2065.550,0.000
2022-12-08,23,1711.888,0.000
2022-12-08,24,1305.525,0.000
2022-12-09,1,1050.000,0.000
2022-12-09,2,808.950,0.000
2022-12-09,3,601.525,0.000
2022-12-09,4,462.588,0.000
2022-12-09,5,325.188,0.000
2022-12-09,6,250.313,0.000
2022-12-09,7,213.750,0.000
2022-12-09,8,188.238,23.013
2022-12-09,9,147.350,261.813
2022-12-09,10,115.025,720.638
2022-12-09,11,64.288,1079.738
2022-12-09,12,51.000,1252.875
2022-12-09,13,41.438,1174.975
2022-12-09,14,56.738,727.675
2022-12-09,15,84.963,304.788
2022-12-09,16,156.775,74.738
2022-12-09,17,265.500,0.000
2022-12-09,18,349.800,0.000
2022-12-09,19,436.463,0.000
2022-12-09,20,503.900,0.000
2022-12-09,21,541.100,0.000
2022-12-09,22,584.613,0.000
2022-12-09,23,632.088,0.000
2022-12-09,24,634.275,0.000
2022-12-10,1,523.750,0.000
2022-12-10,2,493.750,0.000
2022-12-10,3,521.363,0.000
2022-12-10,4,565.938,0.000
2022-12-10,5,576.350,0.000
2022-12-10,6,568.488,0.000
2022-12-10,7,586.675,0.000
2022-12-10,8,572.875,21.275
2022-12-10,9,556.238,67.063
2022-12-10,10,503.788,143.413
2022-12-10,11,407.450,299.838
2022-12-10,12,364.450,402.313
2022-12-10,13,342.250,359.225
2022-12-10,14,331.338,221.463
2022-12-10,15,345.463,111.725
2022-12-10,16,350.813,63.813
2022-12-10,17,341.625,0.000
2022-12-10,18,341.288,0.000
2022-12-10,19,361.038,0.000
2022-12-10,20,393.275,0.000
2022-12-10,21,425.788,0.000
2022-12-10,22,458.825,0.000
2022-12-10,23,490.525,0.000
2022-12-10,24,455.375,0.000
2022-12-11,1,473.938,0.000
2022-12-11,2,536.163,0.000
2022-12-11,3,645.375,0.000
2022-12-11,4,709.675,0.000
2022-12-11,5,764.738,0.000
2022-12-11,6,809.538,0.000
2022-12-11,7,931.913,0.000
2022-12-11,8,997.888,20.913
2022-12-11,9,989.600,70.163
2022-12-11,10,916.813,176.800
2022-12-11,11,1090.238,308.713
2022-12-11,12,1161.250,336.513
2022-12-11,13,1201.963,385.313
2022-12-11,14,1380.700,312.988
2022-12-11,15,1430.125,200.300
2022-12-11,16,1519.938,92.300
2022-12-11,17,1504.200,0.000
2022-12-11,18,1542.150,0.000
2022-12-11,19,1684.163,0.000
2022-12-11,20,1773.063,0.000
2022-12-11,21,1855.613,0.000
2022-12-11,22,2046.975,0.000
2022-12-11,23,2188.838,0.000
2022-12-11,24,2182.950,0.000
2022-12-12,1,2303.125,0.000
2022-12-12,2,2285.025,0.000
2022-12-12,3,2529.013,0.000
2022-12-12,4,2868.413,0.000
2022-12-12,5,3187.950,0.000
2022-12-12,6,3505.200,0.000
2022-12-12,7,3741.550,0.000
2022-12-12,8,3910.388,27.850
2022-12-12,9,3813.238,144.325
2022-12-12,10,3831.350,366.513
2022-12-12,11,3799.238,543.325
2022-12-12,12,4063.813,664.275
2022-12-12,13,4393.075,748.713
2022-12-12,14,4726.750,678.950
2022-12-12,15,4868.075,379.700
2022-12-12,16,4899.113,133.750
2022-12-12,17,5020.563,0.000
2022-12-12,18,5118.500,0.000
2022-12-12,19,5174.913,0.000
2022-12-12,20,5129.225,0.000
2022-12-12,21,5050.963,0.000
2022-12-12,22,5095.600,0.000
2022-12-12,23,5040.500,0.000
2022-12-12,24,5117.900,0.000
2022-12-13,1,5055.975,0.000
2022-12-13,2,4835.088,0.000
2022-12-13,3,4457.225,0.000
2022-12-13,4,4336.275,0.000
2022-12-13,5,4083.988,0.000
2022-12-13,6,3928.000,0.000
2022-12-13,7,3842.900,0.000
2022-12-13,8,3780.600,22.213
2022-12-13,9,3582.775,149.488
2022-12-13,10,3305.175,441.413
2022-12-13,11,3175.088,772.800
2022-12-13,12,3041.175,899.375
2022-12-13,13,2807.525,908.713
2022-12-13,14,2456.888,749.225
2022-12-13,15,2144.425,435.263
2022-12-13,16,1849.313,157.213
2022-12-13,17,1790.925,0.000
2022-12-13,18,1923.125,0.000
2022-12-13,19,2010.750,0.000
2022-12-13,20,1987.438,0.000
2022-12-13,21,1956.113,0.000
2022-12-13,22,1937.913,0.000
2022-12-13,23,2034.825,0.000
2022-12-13,24,2030.313,0.000
2022-12-14,1,1981.100,0.000
2022-12-14,2,2158.200,0.000
2022-12-14,3,2276.788,0.000
2022-12-14,4,2435.225,0.000
2022-12-14,5,2314.400,0.000
2022-12-14,6,2396.400,0.000
2022-12-14,7,2748.413,0.000
2022-12-14,8,2912.963,30.750
2022-12-14,9,2979.988,196.875
2022-12-14,10,2720.063,698.800
2022-12-14,11,2412.213,1205.438
2022-12-14,12,2087.813,1347.875
2022-12-14,13,1912.088,1260.050
2022-12-14,14,1812.813,938.238
2022-12-14,15,2029.575,444.025
2022-12-14,16,2414.313,119.275
2022-12-14,17,2874.413,0.000
2022-12-14,18,3056.913,0.000
2022-12-14,19,2976.588,0.000
2022-12-14,20,2727.375,0.000
2022-12-14,21,2376.063,0.000
2022-12-14,22,2121.613,0.000
2022-12-14,23,1751.775,0.000
2022-12-14,24,1348.275,0.000
2022-12-15,1,1002.888,0.000
2022-12-15,2,777.675,0.000
2022-12-15,3,637.425,0.000
2022-12-15,4,574.950,0.000
2022-12-15,5,608.863,0.000
2022-12-15,6,600.025,0.000
2022-12-15,7,689.675,0.000
2022-12-15,8,880.200,28.213
2022-12-15,9,994.363,156.088
2022-12-15,10,1093.475,390.825
2022-12-15,11,1202.125,601.588
2022-12-15,12,975.588,774.225
2022-12-15,13,850.163,789.850
2022-12-15,14,821.213,659.438
2022-12-15,15,883.238,394.475
2022-12-15,16,924.113,151.475
2022-12-15,17,967.600,0.000
2022-12-15,18,999.900,0.000
2022-12-15,19,1095.313,0.000
2022-12-15,20,1128.975,0.000
2022-12-15,21,1006.850,0.000
2022-12-15,22,738.463,0.000
2022-12-15,23,588.325,0.000
2022-12-15,24,556.288,0.000
2022-12-16,1,502.350,0.000
2022-12-16,2,480.400,0.000
2022-12-16,3,586.088,0.000
2022-12-16,4,705.800,0.000
2022-12-16,5,799.975,0.000
2022-12-16,6,843.950,0.000
2022-12-16,7,827.400,0.000
2022-12-16,8,822.325,41.875
2022-12-16,9,934.750,109.763
2022-12-16,10,919.538,257.663
2022-12-16,11,878.613,423.075
2022-12-16,12,785.288,596.538
2022-12-16,13,751.150,633.425
2022-12-16,14,801.088,481.488
2022-12-16,15,916.300,295.875
2022-12-16,16,992.563,89.650
2022-12-16,17,983.550,0.000
2022-12-16,18,931.825,0.000
2022-12-16,19,853.938,0.000
2022-12-16,20,807.863,0.000
2022-12-16,21,712.838,0.000
2022-12-16,22,600.175,0.000
2022-12-16,23,546.125,0.000
2022-12-16,24,491.150,0.000
2022-12-17,1,424.500,0.000
2022-12-17,2,396.763,0.000
2022-12-17,3,344.288,0.000
2022-12-17,4,389.213,0.000
2022-12-17,5,390.850,0.000
2022-12-17,6,364.025,0.000
2022-12-17,7,346.988,0.000
2022-12-17,8,382.488,21.550
2022-12-17,9,379.288,85.688
2022-12-17,10,375.613,249.125
2022-12-17,11,373.938,413.238
2022-12-17,12,436.088,545.713
2022-12-17,13,457.325,510.588
2022-12-17,14,450.475,417.925
2022-12-17,15,453.375,259.800
2022-12-17,16,505.763,91.625
2022-12-17,17,599.813,0.000
2022-12-17,18,688.450,0.000
2022-12-17,19,750.613,0.000
2022-12-17,20,774.838,0.000
2022-12-17,21,811.838,0.000
2022-12-17,22,805.550,0.000
2022-12-17,23,840.313,0.000
2022-12-17,24,924.313,0.000
2022-12-18,1,934.275,0.000
2022-12-18,2,930.288,0.000
2022-12-18,3,860.700,0.000
2022-12-18,4,802.100,0.000
2022-12-18,5,785.188,0.000
2022-12-18,6,839.000,0.000
2022-12-18,7,821.725,0.000
2022-12-18,8,941.263,20.863
2022-12-18,9,1148.300,129.363
2022-12-18,10,1314.188,431.438
2022-12-18,11,1244.688,802.313
2022-12-18,12,1081.075,1104.050
2022-12-18,13,948.088,1129.238
2022-12-18,14,924.975,961.375
2022-12-18,15,998.063,549.088
2022-12-18,16,1220.975,167.225
2022-12-18,17,1406.988,0.000
2022-12-18,18,1579.550,0.000
2022-12-18,19,1736.838,0.000
2022-12-18,20,1786.350,0.000
2022-12-18,21,2008.263,0.000
2022-12-18,22,2157.913,0.000
2022-12-18,23,2327.050,0.000
2022-12-18,24,2616.213,0.000
2022-12-19,1,2831.913,0.000
2022-12-19,2,2970.238,0.000
2022-12-19,3,3232.750,0.000
2022-12-19,4,3504.863,0.000
2022-12-19,5,3723.375,0.000
2022-12-19,6,4010.450,0.000
2022-12-19,7,4315.950,0.000
2022-12-19,8,4673.613,19.450
2022-12-19,9,4821.700,281.800
2022-12-19,10,4826.425,823.550
2022-12-19,11,4902.938,1392.313
2022-12-19,12,4894.625,1666.075
2022-12-19,13,4926.075,1499.800
2022-12-19,14,5059.088,1064.050
2022-12-19,15,5409.075,547.438
2022-12-19,16,5563.088,157.450
2022-12-19,17,5502.238,0.000
2022-12-19,18,5384.475,0.000
2022-12-19,19,5246.163,0.000
2022-12-19,20,5198.750,0.000
2022-12-19,21,5282.113,0.000
2022-12-19,22,5283.188,0.000
2022-12-19,23,5310.500,0.000
2022-12-19,24,5249.063,0.000
2022-12-20,1,5257.113,0.000
2022-12-20,2,5257.000,0.000
2022-12-20,3,5247.488,0.000
2022-12-20,4,5119.350,0.000
2022-12-20,5,5028.475,0.000
2022-12-20,6,5077.925,0.000
2022-12-20,7,5048.950,0.000
2022-12-20,8,5035.825,17.763
2022-12-20,9,4996.263,147.238
2022-12-20,10,4779.088,450.138
2022-12-20,11,4665.625,704.013
2022-12-20,12,4515.013,804.125
2022-12-20,13,4464.975,827.288
2022-12-20,14,4214.663,673.788
2022-12-20,15,4260.225,394.650
2022-12-20,16,4573.000,99.300
2022-12-20,17,4763.588,0.000
2022-12-20,18,4802.975,0.000
2022-12-20,19,4812.063,0.000
2022-12-20,20,4902.100,0.000
2022-12-20,21,4901.388,0.000
2022-12-20,22,4786.738,0.000
2022-12-20,23,4590.838,0.000
2022-12-20,24,4528.325,0.000
2022-12-21,1,4442.275,0.000
2022-12-21,2,4409.913,0.000
2022-12-21,3,4301.938,0.000
2022-12-21,4,4222.550,0.000
2022-12-21,5,4144.613,0.000
2022-12-21,6,3954.025,0.000
2022-12-21,7,3909.788,0.000
2022-12-21,8,3667.850,15.375
2022-12-21,9,3612.938,131.463
2022-12-21,10,3389.788,411.488
2022-12-21,11,3103.200,637.363
2022-12-21,12,2804.950,657.800
2022-12-21,13,2688.875,617.475
2022-12-21,14,2563.488,415.438
2022-12-21,15,2350.263,208.575
2022-12-21,16,2278.875,67.575
2022-12-21,17,2430.875,0.000
2022-12-21,18,2563.188,0.000
2022-12-21,19,2601.688,0.000
2022-12-21,20,2697.225,0.000
2022-12-21,21,2808.638,0.000
2022-12-21,22,2857.225,0.000
2022-12-21,23,2770.500,0.000
2022-12-21,24,2921.088,0.000
2022-12-22,1,2919.113,0.000
2022-12-22,2,2882.025,0.000
2022-12-22,3,2902.425,0.000
2022-12-22,4,2895.125,0.000
2022-12-22,5,2843.625,0.000
2022-12-22,6,2800.113,0.000
2022-12-22,7,2872.100,0.000
2022-12-22,8,2886.288,10.725
2022-12-22,9,2965.200,135.525
2022-12-22,10,2910.800,542.125
2022-12-22,11,2814.450,915.725
2022-12-22,12,2676.275,1168.825
2022-12-22,13,2420.913,1088.988
2022-12-22,14,2568.900,721.038
2022-12-22,15,2883.550,350.763
2022-12-22,16,3107.188,102.413
2022-12-22,17,3305.263,0.000
2022-12-22,18,3381.700,0.000
2022-12-22,19,3675.763,0.000
2022-12-22,20,3812.513,0.000
2022-12-22,21,3819.888,0.000
2022-12-22,22,3684.813,0.000
2022-12-22,23,3551.250,0.000
2022-12-22,24,3522.850,0.000
2022-12-23,1,3306.850,0.000
2022-12-23,2,3147.938,0.000
2022-12-23,3,2754.025,0.000
2022-12-23,4,2644.963,0.000
2022-12-23,5,2493.288,0.000
2022-12-23,6,2354.738,0.000
2022-12-23,7,2432.188,0.000
2022-12-23,8,2522.575,12.775
2022-12-23,9,2420.163,128.600
2022-12-23,10,2278.700,353.413
2022-12-23,11,2187.575,705.638
2022-12-23,12,2212.088,826.675
2022-12-23,13,2181.975,760.150
2022-12-23,14,2066.113,527.663
2022-12-23,15,2141.763,264.725
2022-12-23,16,1940.813,74.763
2022-12-23,17,1689.100,0.000
2022-12-23,18,1466.275,0.000
2022-12-23,19,1304.763,0.000
2022-12-23,20,1175.663,0.000
2022-12-23,21,946.525,0.000
2022-12-23,22,714.450,0.000
2022-12-23,23,676.963,0.000
2022-12-23,24,701.138,0.000
2022-12-24,1,710.713,0.000
2022-12-24,2,757.988,0.000
2022-12-24,3,931.188,0.000
2022-12-24,4,1184.300,0.000
2022-12-24,5,1332.625,0.000
2022-12-24,6,1401.963,0.000
2022-12-24,7,1446.213,0.000
2022-12-24,8,1393.113,5.875
2022-12-24,9,1331.925,143.663
2022-12-24,10,1231.725,518.225
2022-12-24,11,1046.038,914.488
2022-12-24,12,886.450,1076.000
2022-12-24,13,804.288,873.188
2022-12-24,14,743.188,544.075
2022-12-24,15,744.825,241.825
2022-12-24,16,794.088,62.088
2022-12-24,17,826.100,0.000
2022-12-24,18,828.900,0.000
2022-12-24,19,863.388,0.000
2022-12-24,20,854.938,0.000
2022-12-24,21,778.238,0.000
2022-12-24,22,745.500,0.000
2022-12-24,23,720.600,0.000
2022-12-24,24,773.363,0.000
2022-12-25,1,900.200,0.000
2022-12-25,2,968.850,0.000
2022-12-25,3,956.613,0.000
2022-12-25,4,828.675,0.000
2022-12-25,5,731.825,0.000
